molecule_chembl_id,canonical_smiles,pchembl_value,standard_value,standard_units
CHEMBL4868956,O=C(NCC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,6.61,244.0,nM
CHEMBL4865615,O=C(NCC1CCN(Cc2ccc(F)c(F)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,6.55,279.0,nM
CHEMBL4864059,O=C(NCC1CCN(Cc2cccc(Cl)c2)CC1)c1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,6.64,231.0,nM
CHEMBL4872690,Cc1ccccc1CN1CCC(CNC(=O)c2cncc(NC(=O)c3ccnc(NC(=O)C4CC4)c3)c2)CC1,6.8,157.0,nM
CHEMBL4851865,Cc1cccc(CN2CCC(CNC(=O)c3cncc(NC(=O)c4ccnc(NC(=O)C5CC5)c4)c3)CC2)c1,6.7,198.0,nM
CHEMBL4857680,COc1cccc(CN2CCC(CNC(=O)c3cncc(NC(=O)c4ccnc(NC(=O)C5CC5)c4)c3)CC2)c1,6.9,126.0,nM
CHEMBL4857955,O=C(Nc1cncc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,7.09,81.0,nM
CHEMBL4854209,O=C(Nc1cncc(C(=O)NC2CCN(Cc3cccc(Cl)c3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,7.2,63.0,nM
CHEMBL4853675,O=C(NCCC1CCN(Cc2cccc(Cl)c2)CC1)c1cncc(NC(=O)c2cccc(NC(=O)C3CC3)c2)c1,6.82,152.0,nM
CHEMBL4863960,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,7.64,23.0,nM
CHEMBL4865061,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3F)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,7.11,77.0,nM
CHEMBL4873612,O=C(Nc1cncc(OCC2CCN(Cc3ccc(F)cc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,7.51,31.0,nM
CHEMBL4867249,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3Cl)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,7.1,79.0,nM
CHEMBL4855714,O=C(Nc1cncc(OC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,6.13,734.0,nM
CHEMBL4875903,CC(=O)Nc1cc(C(=O)Nc2cncc(OCC3CCN(Cc4ccc(F)cc4)CC3)c2)ccn1,5.46,3508.0,nM
CHEMBL4855201,O=C(Nc1cccc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,5.01,9748.0,nM
CHEMBL4862811,O=C(NC1CCN(Cc2ccccc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,5.17,6804.0,nM
CHEMBL4849828,O=C(NC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,5.31,4935.0,nM
CHEMBL4877175,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc2[nH]ccc12,6.08,837.0,nM
CHEMBL4875188,COc1ccccc1C1=C(Nc2cccc(C#N)c2)C(=O)NC1=O,7.44,36.0,nM
CHEMBL4538174,C[C@@H](NC(=O)Nc1cc2[nH]ncc2c(CO)n1)c1ccccc1,6.27,540.0,nM
CHEMBL4088216,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,6.0,1000.0,nM
CHEMBL4549667,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,6.0,1000.0,nM
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,6.0,1000.0,nM
CHEMBL3137331,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,6.38,416.0,nM
CHEMBL5088917,Cn1c(NCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,5.39,4040.0,nM
CHEMBL5094203,Cn1c(NCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncn2)cc1=O,5.25,5630.0,nM
CHEMBL5082380,Cn1c(NCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2F)cc1=O,5.93,1180.0,nM
CHEMBL5092516,Cn1c(NCCNc2c3c(nc4cc(F)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,4.92,11900.0,nM
CHEMBL5082923,Cn1c(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,4.85,14000.0,nM
CHEMBL5088076,COc1ccc2c(NCCNc3nc(-c4ccncc4F)cc(=O)n3C)c3c(nc2c1)CCCC3,4.72,19000.0,nM
CHEMBL5076784,Cn1c(NCCNc2c3c(nc4ccc(Cl)cc24)CCCC3)nc(-c2ccncc2F)cc1=O,5.09,8130.0,nM
CHEMBL5081967,Cn1c(NCCCCCCNc2c3c(nc4cc(Br)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,3.747875447494356,178700.0,nM
CHEMBL5089150,Cn1c(NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,3.7495799976911064,178000.0,nM
CHEMBL5091923,Cn1c(NCCCCCCNc2c3c(nc4cc(F)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,3.7587026128900067,174300.0,nM
CHEMBL5075966,Cn1c(NCCCCCCNc2c3c(nc4ccc(F)cc24)CCCC3)nc(-c2ccncc2F)cc1=O,3.813326132500255,153700.0,nM
CHEMBL5076879,Cn1c(NCCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2F)cc1=O,3.898596649444669,126300.0,nM
CHEMBL5083921,Cc1ccc2c(NCCCCCCNc3nc(-c4ccncc4F)cc(=O)n3C)c3c(nc2c1)CCCC3,3.6221475809932455,238700.0,nM
CHEMBL5081821,Cn1c(NCCCCCCCNc2c3c(nc4cc(Br)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,4.04,91000.0,nM
CHEMBL5092320,Cn1c(NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,4.05,89300.0,nM
CHEMBL5073947,Cn1c(NCCCCCCCNc2c3c(nc4cc(F)ccc24)CCCC3)nc(-c2ccncc2F)cc1=O,3.9842212436109588,103700.0,nM
CHEMBL5073240,Cn1c(NCCCCCCCNc2c3c(nc4ccc(F)cc24)CCCC3)nc(-c2ccncc2F)cc1=O,4.02,96100.0,nM
CHEMBL5092599,Cn1c(NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2F)cc1=O,4.17,67200.0,nM
CHEMBL5073880,Cc1ccc2c(NCCCCCCCNc3nc(-c4ccncc4F)cc(=O)n3C)c3c(nc2c1)CCCC3,3.8632794328435933,137000.0,nM
CHEMBL5085851,Cn1c(NCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,6.04,920.0,nM
CHEMBL5076385,Cn1c(NCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,5.89,1280.0,nM
CHEMBL5088103,Cn1c(NCCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,6.28,520.0,nM
CHEMBL5078303,Cn1c(NCCCCCCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,6.48,330.0,nM
CHEMBL5083646,COc1cc(/C=C2\S/C(=N/c3ccc(C)c(C)c3)NC2=O)ccc1OCc1ccc2ccccc2c1,5.97,1079.0,nM
CHEMBL1496098,O=C1Nc2ccccc2/C1=C1\Nc2ccccc2\C1=N/O,7.26,55.0,nM
CHEMBL5085162,C=CC(=O)N1C(=O)CC(c2cccs2)Sc2ccccc21,5.31,4900.0,nM
CHEMBL5079142,C=CC(=O)N1C(=O)CC(c2ccccc2)Sc2ccccc21,5.18,6600.0,nM
CHEMBL5071369,C=CC(=O)N1C(=O)CC(c2ccc(F)cc2)Sc2ccccc21,5.18,6600.0,nM
CHEMBL5088760,C=CC(=O)N1C(=O)CC(c2ccc(Cl)cc2)Sc2ccccc21,5.17,6700.0,nM
CHEMBL5092483,C=CC(=O)N1C(=O)CC(c2cccc(Cl)c2)Sc2ccccc21,5.4,4000.0,nM
CHEMBL5083185,C=CC(=O)N1C(=O)CC(c2ccccc2Cl)Sc2ccccc21,5.6,2500.0,nM
CHEMBL5089459,C=CC(=O)N1C(=O)CC(c2ccc(Br)cc2)Sc2ccccc21,5.19,6400.0,nM
CHEMBL5083742,C=CC(=O)N1C(=O)CC(c2ccc(C)cc2)Sc2ccccc21,5.32,4800.0,nM
CHEMBL5091334,C=CC(=O)N1C(=O)CC(c2ccc(OC)cc2)Sc2ccccc21,5.21,6200.0,nM
CHEMBL5089457,C=CC(=O)N1C(=O)CC(c2ccc(C(F)(F)F)cc2)Sc2ccccc21,4.82,15000.0,nM
CHEMBL5086342,C=CC(=O)N1C(=O)CC(c2ccccc2C(F)(F)F)Sc2ccccc21,5.55,2800.0,nM
CHEMBL5073147,C=CC(=O)N1C(=O)CC(c2ccc(C(=O)OC)cc2)Sc2ccccc21,5.22,6000.0,nM
CHEMBL5091647,C=CC(=O)N1C(=O)CC(c2ccc([N+](=O)[O-])cc2)Sc2ccccc21,5.12,7500.0,nM
CHEMBL5092006,C=CC(=O)N1C(=O)CC(c2ccc(C#N)cc2)Sc2ccccc21,5.21,6200.0,nM
CHEMBL5084565,C=CC(=O)N1C(=O)CC(c2ccc(-c3ccccc3)cc2)Sc2ccccc21,5.24,5800.0,nM
CHEMBL5091900,C=CC(=O)N1C(=O)CC(c2ccc(N3CCOCC3)cc2)Sc2ccccc21,4.82,15000.0,nM
CHEMBL5091798,C=CC(=O)N1C(=O)CCSc2ccccc21,4.77,17000.0,nM
CHEMBL5083481,C=CC(=O)N1C(=O)CC(C)Sc2ccccc21,4.7,20000.0,nM
CHEMBL5087421,CN(c1ncnc2[nH]c3cc(Cl)ccc3c12)C1CCCN(CCC#N)C1,6.115,760.0,nM
CHEMBL5074629,N#CCCN1CCC2CCN(c3ncnc4[nH]c5cc(Cl)ccc5c34)C2C1,6.8925,130.0,nM
CHEMBL5089053,CN(c1ncnc2[nH]c3ccccc3c12)C1CCCN(CCC#N)C1,6.3100000000000005,480.0,nM
CHEMBL5078490,CN(c1ncnc2[nH]c3cc(F)ccc3c12)C1CCCN(CCC#N)C1,6.005,973.0,nM
CHEMBL5084003,CN(c1ncnc2[nH]c3cc(Cl)ccc3c12)[C@@H]1CCCN(CCC#N)C1,6.125,712.0,nM
CHEMBL5081917,CN(c1ncnc2[nH]c3cc(Cl)ccc3c12)[C@H]1CCCN(CCC#N)C1,6.305,489.0,nM
CHEMBL5086422,CN(c1ncnc2[nH]c3cc(Br)ccc3c12)C1CCCN(CCC#N)C1,6.405,388.0,nM
CHEMBL5081810,CN(c1ncnc2[nH]c3cc(Br)ccc3c12)[C@@H]1CCCN(CCC#N)C1,6.395,408.0,nM
CHEMBL5089614,CN(c1ncnc2[nH]c3cc(Br)ccc3c12)[C@H]1CCCN(CCC#N)C1,6.5,319.0,nM
CHEMBL5082566,CN(c1ncnc2[nH]c3cc(I)ccc3c12)C1CCCN(CCC#N)C1,5.880000000000001,1382.0,nM
CHEMBL5085025,CN(c1ncnc2[nH]c3ccc(Cl)cc3c12)C1CCCN(CCC#N)C1,5.41,3811.0,nM
CHEMBL5074611,CN(c1ncnc2[nH]c3ccc(Br)cc3c12)C1CCCN(CCC#N)C1,5.205,6096.0,nM
CHEMBL5076997,CN(c1ncnc2[nH]c3cccc(Cl)c3c12)C1CCCN(CCC#N)C1,5.095,8042.0,nM
CHEMBL5093829,CN(c1ncnc2[nH]c3cc(-c4ccccc4)ccc3c12)C1CCCN(CCC#N)C1,5.295,5112.0,nM
CHEMBL5071724,CN(c1ncnc2[nH]c3cc(-c4ccco4)ccc3c12)C1CCCN(CCC#N)C1,5.29,5299.0,nM
CHEMBL5079159,COc1ccc2c(c1)[nH]c1ncnc(N(C)C3CCCN(CCC#N)C3)c12,5.08,8690.0,nM
CHEMBL5076549,CN(c1ncnc2[nH]c3cc(C#N)ccc3c12)C1CCCN(CCC#N)C1,5.91,1204.0,nM
CHEMBL5084461,C#Cc1ccc2c(c1)[nH]c1ncnc(N(C)C3CCCN(CCC#N)C3)c12,7.619999999999999,23.0,nM
CHEMBL5089934,C#Cc1ccc2c(c1)[nH]c1ncnc(N(C)[C@H]3CCCN(CCC#N)C3)c12,8.21,6.0,nM
CHEMBL5075604,N#CCCN1CCC2CCN(c3ncnc4[nH]c5cc(F)ccc5c34)C2C1,5.585,2668.0,nM
CHEMBL5088263,N#CCCN1CCC2CCN(c3ncnc4[nH]c5cc(Br)ccc5c34)C2C1,7.1899999999999995,66.0,nM
CHEMBL5071096,N#CCCN1CCC2CCN(c3ncnc4[nH]c5cc(I)ccc5c34)C2C1,6.890000000000001,132.0,nM
CHEMBL5077814,C#Cc1ccc2c(c1)[nH]c1ncnc(N3CCC4CCN(CCC#N)CC43)c12,8.7,2.0,nM
CHEMBL5070887,Cc1cnc(Nc2ccnn2C)nc1-c1cc2n(c1)C(=O)N([C@H](CO)c1cccc(Cl)c1)C2,7.19,64.3,nM
CHEMBL5200940,NC1=NC(c2ccc(F)cc2)CC(=O)N1,4.83,14670.0,nM
CHEMBL5175467,COc1cc2c(Br)cc3c(c2cc1OC)C(=O)NC3=O,6.52,304.0,nM
CHEMBL3663760,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,5.85,1400.0,nM
CHEMBL5170524,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,6.51,310.0,nM
CHEMBL5198038,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,5.68,2100.0,nM
CHEMBL5197170,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O,5.8,1600.0,nM
CHEMBL5207871,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCC5)CC4)cc23)ccc1=O,5.82,1500.0,nM
CHEMBL5205303,CCNC1=NC(c2ccc(F)cc2)NC(=O)N1,5.032,7000.0,nM
CHEMBL5175996,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(F)ccc21,9.4,0.4,nM
CHEMBL5182770,CN(c1ncnc2[nH]c3cc(Cl)ccc3c12)C1CCCN(C(=O)CC#N)C1,5.7,2000.0,nM
CHEMBL5203304,CC(C)Oc1cccc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1,8.4,4.0,nM
CHEMBL5184987,CC(C)Oc1cccc(-c2ccc3cnc(C(=O)NCC4CCOCC4)n3c2)c1,7.14,72.0,nM
CHEMBL5186457,Nc1nccc(CNC(=O)c2ccc3c(c2)/C(=C/Cc2cccc(C(=O)O)c2)C(=O)N3)n1,8.52,3.0,nM
CHEMBL573428,C[S+]([O-])CCCCCCN=C=S,4.16,70000.0,nM
CHEMBL513752,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@@H](C)C2,7.09,81.0,nM
CHEMBL402435,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@H](C)C2,7.14,73.0,nM
CHEMBL5170269,FC(F)(F)c1ccc(/C=N/Nc2nnc3n2N=C(c2ccc(Cl)cc2)CS3)cc1,6.05,883.0,nM
CHEMBL5185897,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)N[C@H](C)C(F)(F)F)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,6.22,600.0,nM
CHEMBL239559,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,3.7328282715969863,185000.0,nM
CHEMBL5195696,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NCc5ccccc5)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,4.8,16000.0,nM
CHEMBL5170348,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NC5CCCC5)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,4.89,13000.0,nM
CHEMBL5197740,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NC5CCCCC5)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,5.05,9000.0,nM
CHEMBL5187137,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NC(C)C)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,5.3,5000.0,nM
CHEMBL5184052,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)N[C@@H](C)C(F)(F)F)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,5.7,2000.0,nM
CHEMBL5197823,COc1ccc(N2CCN(c3cc(NCCC(=O)O)c4c5c(onc35)-c3ccccc3C4=O)CC2)cc1,4.75,18000.0,nM
CHEMBL5174091,O=C(O)CCNc1cc(N2CCN(c3ccc(F)cc3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,5.1,8000.0,nM
CHEMBL5183472,O=C(O)c1ccc(N2CCN(c3cc(NCCP(=O)(O)O)c4c5c(onc35)-c3ccccc3C4=O)CC2)cc1,6.0,1000.0,nM
CHEMBL5181975,O=C1c2ccccc2-c2onc3c(N4CCN(c5ccc(O)cc5)CC4)cc(NCCP(=O)(O)O)c1c23,6.0,1000.0,nM
CHEMBL5181874,O=C1C=CC2(C=C1)OCC(Cc1cn(-c3cccc(Cc4ccccc4)c3)nn1)C(=O)N2c1ccccc1,5.82,1530.0,nM
CHEMBL5198118,O=C1Nc2ccc(NC(=O)c3ccccc3)cc2C1=Cc1ccc(O)cc1,5.36,4340.0,nM
CHEMBL5180456,COC(=O)Nc1ccc2c(c1)C(=Cc1ccc(O)cc1)C(=O)N2,6.81,155.0,nM
CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,6.58,260.0,nM
CHEMBL5178166,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCCCC2)CC3)=C1c1cn2ccccc2n1,9.05,0.9,nM
CHEMBL5173945,COc1ccc(-c2ocnc2C(=O)NCCCn2cncn2)cc1Cl,8.195,9.0,nM
CHEMBL5186025,O=C1Nc2ccc(Br)cc2/C1=N/NC(=O)c1cc2cc(Br)ccc2o1,7.49,32.09,nM
CHEMBL5172659,COc1ccc2c(c1)/C(=N/NC(=O)c1cc3cc(Br)ccc3o1)C(=O)N2,7.4,40.13,nM
CHEMBL1997924,c1ccc(CNc2nc(Nc3cc(C4CC4)[nH]n3)c3sccc3n2)cc1,7.953333333333333,4.17,nM
CHEMBL5207215,O=C(NCCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,5.17,6780.0,nM
CHEMBL4639853,Cc1cc(Nc2cc(Cl)nc(Oc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,8.7,2.0,nM
CHEMBL5202351,CC(C)C[C@H](N)c1cc(C#N)c2cc(-c3ccncc3)ccc2n1,6.95,112.0,nM
CHEMBL5186093,Nc1ccc2cc3cnccc3c([N+](=O)[O-])c2n1,6.38,418.0,nM
CHEMBL5178368,CCCNc1ccc2ncc(-c3ccc4[nH]ncc4c3)n2n1,6.880000000000001,53.0,nM
CHEMBL5276689,Cn1cc(-c2[nH][nH]c(=O)c2-c2cn(C)c3ccccc23)c2ccccc21,7.47,34.0,nM
CHEMBL5280284,N#CCn1c2ccc(O)cc2c2c3c(n4cccc4c21)C(=O)NC3=O,6.38,420.0,nM
CHEMBL403560,Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\CCCCN5CCC3[C@]3(C[C@@H]6/C=C\CCCCN6[C@H]34)C5)nccc12,5.32,4800.0,nM
CHEMBL5186778,CC(C)Oc1ccc(F)c(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCCC(C(=O)O)C3)n2)c1,7.4,40.0,nM
CHEMBL5278835,Nc1nonc1-n1nnc(C(=O)/N=N/Cc2ccncc2)c1CN1CCCCC1,7.0,100.0,nM
CHEMBL5270781,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1,9.42,0.2,nM
CHEMBL5269379,O=C(Nc1cccnc1)c1ccnn2cc(-c3ccccc3)nc12,7.77,17.1,nM
CHEMBL5271833,CN(Cc1ccccc1)Cc1c(O)ccc2c1O/C(=C\c1ccc3c(c1)OCO3)C2=O,6.51,310.0,nM
CHEMBL5273659,O=C1/C(=C/c2c[nH]c3ncccc23)Oc2cc(OCc3cccc(F)c3)ccc21,6.35,450.0,nM
CHEMBL5277746,Cc1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,7.52,30.0,nM
CHEMBL5265899,C=C(C)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,8.36,4.4,nM
CHEMBL5288206,CC(C)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,7.64,23.0,nM
CHEMBL5268992,O=C(Nc1cnccc1C1CCC1)c1ccnc(NC(=O)C2CC2)c1,8.12,7.5,nM
CHEMBL5278542,O=C(Nc1cnccc1C1CCCC1)c1ccnc(NC(=O)C2CC2)c1,7.39,41.0,nM
CHEMBL5278523,O=C(Nc1cnccc1C1CCCCC1)c1ccnc(NC(=O)C2CC2)c1,6.92,120.0,nM
CHEMBL5290181,CC(=O)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,9.07,0.85,nM
CHEMBL5283410,CC(O)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,9.6,0.25,nM
CHEMBL5268011,CC(C)(O)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,10.0,0.1,nM
CHEMBL5273034,O=C(Nc1cnccc1C(=O)C(F)(F)F)c1ccnc(NC(=O)C2CC2)c1,9.02,0.95,nM
CHEMBL5277764,O=C(Nc1cnccc1C(O)C(F)(F)F)c1ccnc(NC(=O)C2CC2)c1,8.44,3.6,nM
CHEMBL5289779,O=C(Nc1cnccc1N1CCOCC1)c1ccnc(NC(=O)C2CC2)c1,9.0,1.0,nM
CHEMBL5288950,O=C(Nc1cnccc1N1CCCCC1)c1ccnc(NC(=O)C2CC2)c1,9.0,0.99,nM
CHEMBL5282887,O=C(Nc1cnccc1N1CCC(F)(F)CC1)c1ccnc(NC(=O)C2CC2)c1,9.72,0.19,nM
CHEMBL5282113,C[C@@H]1COCCN1c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,9.31,0.49,nM
CHEMBL5290966,C[C@H]1COCCN1c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,10.22,0.06,nM
CHEMBL5272013,C[C@@H]1CN(c2ccncc2NC(=O)c2ccnc(NC(=O)C3CC3)c2)CCO1,8.06,8.8,nM
CHEMBL5281590,C[C@H]1CN(c2ccncc2NC(=O)c2ccnc(NC(=O)C3CC3)c2)CCO1,9.0,0.99,nM
CHEMBL5286727,C[C@@H]1CN(c2ccncc2NC(=O)c2ccnc(NC(=O)C3CC3)c2)C[C@H](C)O1,7.85,14.0,nM
CHEMBL5272041,CC1(C)CN(c2ccncc2NC(=O)c2ccnc(NC(=O)C3CC3)c2)CCO1,9.1,0.79,nM
CHEMBL5278104,CC1(C)COCCN1c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,9.82,0.15,nM
CHEMBL5282618,Cc1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,8.02,9.5,nM
CHEMBL5273531,O=C(Nc1cncc(C2CCC2)c1)c1ccnc(NC(=O)C2CC2)c1,9.0,1.0,nM
CHEMBL5284249,O=C(Nc1cncc(-c2ccccc2)c1)c1ccnc(NC(=O)C2CC2)c1,8.05,9.0,nM
CHEMBL5287436,O=C(Nc1cncc(Oc2ccccc2)c1)c1ccnc(NC(=O)C2CC2)c1,7.72,19.0,nM
CHEMBL5290324,O=C(Nc1cncc(N2CCCCC2)c1)c1ccnc(NC(=O)C2CC2)c1,6.89,130.0,nM
CHEMBL5290908,O=C(Nc1cncc(N2CCOCC2)c1)c1ccnc(NC(=O)C2CC2)c1,7.14,73.0,nM
CHEMBL5272358,O=C(Nc1cncc(-c2ccc(F)cc2)c1)c1ccnc(NC(=O)C2CC2)c1,8.19,6.4,nM
CHEMBL5266186,O=C(Nc1cncc(-c2ccccc2F)c1)c1ccnc(NC(=O)C2CC2)c1,8.52,3.0,nM
CHEMBL5291257,O=C(Nc1cncc(-c2cc(F)ccc2F)c1)c1ccnc(NC(=O)C2CC2)c1,8.43,3.7,nM
CHEMBL5285048,O=C(Nc1cncc(-c2cccc(F)c2F)c1)c1ccnc(NC(=O)C2CC2)c1,8.59,2.6,nM
CHEMBL5285396,O=C(Nc1cncc(-c2ccncc2)c1)c1ccnc(NC(=O)C2CC2)c1,8.32,4.8,nM
CHEMBL5276201,O=C(Nc1cncc(-c2cncc(Cl)c2)c1)c1ccnc(NC(=O)C2CC2)c1,8.41,3.9,nM
CHEMBL5276314,Cc1ccc(-c2cncc(NC(=O)c3ccnc(NC(=O)C4CC4)c3)c2)cn1,8.6,2.5,nM
CHEMBL5289493,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2-c2ccccc2)ccn1,8.85,1.4,nM
CHEMBL5273285,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2-c2ccc(Cl)cc2)ccn1,7.7,20.0,nM
CHEMBL5280453,CC(C)C(=O)Nc1cc(C(=O)Nc2cncc(-c3ccccc3F)c2)ccn1,8.25,5.6,nM
CHEMBL5273399,CC(C)C(=O)Nc1cc(C(=O)Nc2cncc(-c3cc(F)ccc3F)c2)ccn1,8.34,4.6,nM
CHEMBL5287772,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2OCCN2CCOCC2)ccn1,8.64,2.3,nM
CHEMBL5268820,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2OCCC(C)(C)O)ccn1,8.55,2.8,nM
CHEMBL5272115,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2OCC(C)(F)F)ccn1,8.85,1.4,nM
CHEMBL5271077,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2OCC(F)(F)F)ccn1,9.14,0.72,nM
CHEMBL5266570,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2OCC(F)F)ccn1,8.74,1.8,nM
CHEMBL5289242,CC(F)C(=O)Nc1cc(C(=O)Nc2cnccc2-c2ccccc2)ccn1,7.31,49.0,nM
CHEMBL5271154,CC(C)(C)C(=O)Nc1cc(C(=O)Nc2cncc(-c3cccc(F)c3F)c2)ccn1,7.62,24.0,nM
CHEMBL5276840,CC(C)(C)C(=O)Nc1cc(C(=O)Nc2cnccc2N2CCC(F)(F)CC2)ccn1,8.38,4.2,nM
CHEMBL5276749,CCOc1ccncc1NC(=O)c1ccnc(NC(=O)C2CCC2)c1,8.66,2.2,nM
