molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class,smiles_clean,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL100312,CC(C)(C)OC(=O)n1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,5.64,0,CC(C)(C)OC(=O)n1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,427.2980000000002,5.348600000000005,1,4
CHEMBL419054,N#C/C=C/c1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,6.4,1,N#C/C=C/c1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,367.3300000000001,4.885080000000003,2,2
CHEMBL333066,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(I)ccc2N1,5.38,0,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(I)ccc2N1,453.077,4.696600000000002,2,1
CHEMBL325654,COc1cc2c(cc1OC)-c1[nH]c3ccc(C#N)cc3c1CC(=O)N2,7.75,1,COc1cc2c(cc1OC)-c1[nH]c3ccc(C#N)cc3c1CC(=O)N2,333.3470000000001,3.2183800000000007,2,4
CHEMBL119989,CC(=O)/C=C/c1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,5.85,0,CC(=O)/C=C/c1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,384.3570000000001,4.950500000000003,2,2
CHEMBL331759,Brc1ccc2[nH]c3c(c2c1)CCCc1ccccc1-3,3.7450000036524846,0,Brc1ccc2[nH]c3c(c2c1)CCCc1ccccc1-3,312.21,5.086100000000004,1,0
CHEMBL119932,N#Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CC(=O)N2,5.89,0,N#Cc1ccc2c(c1)-c1[nH]c3ccccc3c1CC(=O)N2,273.29499999999996,3.201180000000001,2,2
CHEMBL119963,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2sccc2N1,7.46,1,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2sccc2N1,299.311,3.299200000000001,2,4
CHEMBL328627,CCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,5.82,0,CCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,355.235,4.585300000000003,1,2
CHEMBL330398,COc1cccc2c1NC(=O)Cc1c-2[nH]c2ccc(Br)cc12,4.8,0,COc1cccc2c1NC(=O)Cc1c-2[nH]c2ccc(Br)cc12,357.207,4.100600000000002,2,2
